5.624258813784741e-06 5.675603233615175e-06 5.872209611591034e-06 5.9970180710284226e-06 5.968283703978237e-06 6.048432026429734e-06 6.0655244807543045e-06 5.933471005374172e-06 5.9281453080998055e-06 5.896631789359215e-06 5.865923162685876e-06 5.841299226792452e-06 5.847564554777923e-06 5.952742998792357e-06 5.6875376511293916e-06 5.599433867790776e-06 5.646687474119376e-06 5.573440017235077e-06 5.620135699829546e-06 5.814548083689734e-06 5.843772777660841e-06 6.150043070743654e-06 6.12070973081004e-06 6.159196712575664e-06 6.130893785059224e-06 6.31123159634541e-06 6.1685403261464e-06 6.395285796530476e-06 6.441772505047741e-06 6.57912424958651e-06 6.3420733522723835e-06 6.508891578730155e-06 6.796355415310911e-06 6.620052254843597e-06 6.705761450189524e-06 6.5410262778839755e-06 6.597325230705698e-06 6.639847767059185e-06 6.778567780845539e-06 6.843252012228716e-06 6.81117320515243e-06 6.811301463347873e-06 6.889277804736853e-06 6.773556527538809e-06 6.76798613508279e-06 6.835011539981853e-06 6.924343954188656e-06 6.825051247315032e-06 6.8042253555681505e-06 6.762995358851549e-06 6.604957669985221e-06 6.4940281662212695e-06 6.6942134215620696e-06 6.959446031161024e-06 6.731032480209863e-06 6.95965098067381e-06 7.005880651575809e-06
5.723993270345323e-06 5.794208150593233e-06 5.96969870812895e-06 6.10403775519518e-06 6.074150728150843e-06 6.08935426648803e-06 6.139956440736476e-06 6.013776021049978e-06 6.026225775226856e-06 5.987307521995587e-06 5.980002296006799e-06 5.952610059452694e-06 5.9034415474601135e-06 5.980919349458722e-06 5.6936175676389626e-06 5.560858093680163e-06 5.6377165457828715e-06 5.556299210591424e-06 5.592472466011341e-06 5.768385523524508e-06 5.820120334469588e-06 6.119240697928013e-06 6.108424500320349e-06 6.206076667545388e-06 6.179473570706139e-06 6.394200528048694e-06 6.224194424919104e-06 6.464984819568081e-06 6.537681506860796e-06 6.82509289158556e-06 6.593479452125429e-06 6.736558334224453e-06 6.977594808035771e-06 6.8584887136219014e-06 6.861850979502967e-06 6.676846837707078e-06 6.756183798998271e-06 6.724808050848945e-06 6.839769918301388e-06 6.967231249936708e-06 6.8709608810007e-06 6.757959587498133e-06 6.89248256966423e-06 6.793059720209884e-06 6.7795742234127385e-06 6.770495053496327e-06 6.816514306388254e-06 6.779788593640821e-06 6.75330676918226e-06 6.6890940305386255e-06 6.577907856002991e-06 6.5389602228401986e-06 6.742643025910223e-06 7.029315497461934e-06 6.828184530918278e-06 7.109474614324464e-06 7.129191618482479e-06
5.8067968883589495e-06 5.895310309281327e-06 6.020191132063839e-06 6.150201198149711e-06 6.133198217632453e-06 6.115248023589168e-06 6.191726306881833e-06 6.0635957383967395e-06 6.115771431851886e-06 6.06119337404407e-06 6.081174997351069e-06 6.038947648632558e-06 5.941520980896027e-06 5.9987439669414e-06 5.717183221550326e-06 5.566871175225733e-06 5.662155616528426e-06 5.5659245904381235e-06 5.591010250154958e-06 5.771651359214668e-06 5.826324733182639e-06 6.093525546736309e-06 6.093088297318317e-06 6.232858126314711e-06 6.236967833093192e-06 6.451456090574641e-06 6.311277358400348e-06 6.530562303925915e-06 6.6477476794447005e-06 7.07499833384286e-06 6.836050278869265e-06 6.95462422595299e-06 7.147423205616079e-06 7.069467281692988e-06 6.979889766092297e-06 6.823847139961823e-06 6.9196381830340295e-06 6.810203477601341e-06 6.896910423271378e-06 7.064485641992671e-06 6.928495703269443e-06 6.703643943070728e-06 6.876914987438202e-06 6.785016186276455e-06 6.775131012535425e-06 6.711411945748744e-06 6.718245906302212e-06 6.7402953432220855e-06 6.702324187731775e-06 6.636229979409602e-06 6.5763991731162685e-06 6.622492361102734e-06 6.803421113075017e-06 7.088515477493285e-06 6.954664335159504e-06 7.261767931719654e-06 7.253698111153275e-06
5.877865059458682e-06 5.963233922076398e-06 6.018108146588773e-06 6.1416699310102875e-06 6.148245911725473e-06 6.123767935632438e-06 6.21482717209733e-06 6.087361851790267e-06 6.173130477008984e-06 6.123930267430747e-06 6.159734502748242e-06 6.097773591136638e-06 5.969808893077354e-06 6.014898654530839e-06 5.774381605526298e-06 5.62402425350004e-06 5.719773449469401e-06 5.6044659453172095e-06 5.623413465676863e-06 5.81678269102503e-06 5.858809808770454e-06 6.093494295386768e-06 6.089340466465104e-06 6.22726503410914e-06 6.299095016542673e-06 6.492481349174224e-06 6.425037016386167e-06 6.604380717621607e-06 6.778277466677213e-06 7.298085577745102e-06 7.041204506548941e-06 7.1365987368693e-06 7.3001438269497e-06 7.235826661468682e-06 7.0682892353257e-06 6.960214266686621e-06 7.0721390667361695e-06 6.900432668879864e-06 6.952455093884722e-06 7.13169402852247e-06 6.972865158027547e-06 6.667036644282838e-06 6.854137870395447e-06 6.7680547201352344e-06 6.768308003873273e-06 6.670572276313937e-06 6.6380070710716325e-06 6.7191082867336885e-06 6.662303662612023e-06 6.628554630255441e-06 6.605048230458932e-06 6.7185627805267635e-06 6.8638005276333724e-06 7.133226724541345e-06 7.086078856742058e-06 7.413161169325154e-06 7.3856438031873694e-06
5.9362471063012875e-06 6.005339203309065e-06 5.9829785862717055e-06 6.096289581934769e-06 6.130016612457262e-06 6.107728142653829e-06 6.197378822417216e-06 6.091273572578042e-06 6.188764599849365e-06 6.186202015739078e-06 6.214921677629382e-06 6.138816199280504e-06 6.009168515699622e-06 6.046630654318896e-06 5.869839060491346e-06 5.722776360393048e-06 5.7997965040812795e-06 5.672215638230133e-06 5.708669800768735e-06 5.892252897495348e-06 5.9234997655918024e-06 6.131878816699793e-06 6.113927846517893e-06 6.213182028198536e-06 6.371968668038791e-06 6.535873758396599e-06 6.551753655429111e-06 6.70152184605489e-06 6.913259506546055e-06 7.465692693762839e-06 7.19267447058413e-06 7.265907723553161e-06 7.421705506934631e-06 7.359181336367056e-06 7.146084632991211e-06 7.076996079635456e-06 7.201317631309264e-06 6.998837037574692e-06 7.013230745798051e-06 7.170947989424013e-06 6.997325144388683e-06 6.656717394102055e-06 6.844404728550367e-06 6.763645504192726e-06 6.775148385684661e-06 6.662414639176004e-06 6.590920506065442e-06 6.727185150414779e-06 6.65125684223557e-06 6.667938776846749e-06 6.660759848460336e-06 6.8176328881864815e-06 6.919150642557821e-06 7.17150908990218e-06 7.216773677985391e-06 7.569149171846047e-06 7.522777024871967e-06
5.978331632052221e-06 6.044728885442798e-06 5.947141291557989e-06 6.033714292150154e-06 6.091532146442686e-06 6.067289122728517e-06 6.144153856265158e-06 6.080926207979028e-06 6.17872683360405e-06 6.249926406482952e-06 6.2523651775838995e-06 6.175144645968788e-06 6.076540241798062e-06 6.106302599250253e-06 5.991255499502343e-06 5.8488182163752405e-06 5.898595534826143e-06 5.7826675521850764e-06 5.8628010596331086e-06 6.000086971875554e-06 6.031657969985968e-06 6.20957203566877e-06 6.177576717191535e-06 6.238180443921271e-06 6.466280281476211e-06 6.597533921721626e-06 6.676418744529426e-06 6.826326381969819e-06 7.027110209020785e-06 7.566083703380215e-06 7.292173533081933e-06 7.338527224428291e-06 7.498135241923774e-06 7.45050210047135e-06 7.218114640997613e-06 7.170612080841099e-06 7.2992227451172244e-06 7.106023694838719e-06 7.0885656463611514e-06 7.187229442353589e-06 7.0066074880754054e-06 6.67221180292525e-06 6.8612734561479116e-06 6.788579484040131e-06 6.813240772961107e-06 6.708222803506279e-06 6.601570342018085e-06 6.773467592474208e-06 6.687159313536741e-06 6.738602537894823e-06 6.742752298735561e-06 6.932728341380714e-06 6.989475121044072e-06 7.216672890793743e-06 7.355381763227814e-06 7.734245509209761e-06 7.662118032518911e-06
6.006971587196487e-06 6.092420752175686e-06 5.925381841619784e-06 5.972772202710958e-06 6.039600565061996e-06 6.010713878170133e-06 6.071321565514652e-06 6.063424691696555e-06 6.166540739582043e-06 6.306437126724186e-06 6.2804533358372015e-06 6.212985453990641e-06 6.1711809871601545e-06 6.190064636677058e-06 6.122829157830079e-06 5.991975029597517e-06 6.026001089215442e-06 5.954912610100598e-06 6.081272755769031e-06 6.1558328962029376e-06 6.192339526241196e-06 6.325227391482796e-06 6.290707353943912e-06 6.341594155470415e-06 6.58606825648713e-06 6.680352763843649e-06 6.792170061576565e-06 6.965990907417315e-06 7.110218823209943e-06 7.600729337555086e-06 7.355839237906281e-06 7.354826541838128e-06 7.527812154284385e-06 7.50944465735338e-06 7.269994802111148e-06 7.235275951717151e-06 7.361977691382738e-06 7.216924951084652e-06 7.179004206993082e-06 7.188293684333256e-06 7.014578676500698e-06 6.716454069158037e-06 6.913035086314345e-06 6.854936597624058e-06 6.894049165057375e-06 6.8160777474785504e-06 6.688323295857754e-06 6.8636139091666006e-06 6.776371215312947e-06 6.824645396712412e-06 6.852964343632263e-06 7.08012727085493e-06 7.108810946553624e-06 7.288666058871946e-06 7.509002061668534e-06 7.907688718437562e-06 7.807543197265495e-06
6.031310129993281e-06 6.137956339836938e-06 5.915170215200741e-06 5.92987229214187e-06 5.978809758306757e-06 5.94994088182113e-06 5.997786553798113e-06 6.044918376506123e-06 6.16319735997215e-06 6.34693877752297e-06 6.304180541831897e-06 6.253496517137331e-06 6.279798106122637e-06 6.284829414468314e-06 6.256828922398502e-06 6.144956949694809e-06 6.184861122385003e-06 6.187921211230618e-06 6.338311589170733e-06 6.367839599002695e-06 6.401044216076269e-06 6.478679421698468e-06 6.464945983666815e-06 6.52759465015936e-06 6.723114021142286e-06 6.773724814130699e-06 6.899437480603809e-06 7.093676058981325e-06 7.17242539633442e-06 7.579393761827731e-06 7.400422683829389e-06 7.324656625304138e-06 7.521009506562185e-06 7.527643017058952e-06 7.290199510350312e-06 7.27136333170585e-06 7.390218100979e-06 7.323873044703743e-06 7.2777362846168845e-06 7.190188915941822e-06 7.039196554542666e-06 6.795886832963753e-06 7.007436615945688e-06 6.972339885483303e-06 7.016886324006509e-06 6.969684448177004e-06 6.850888526351982e-06 6.998815967915968e-06 6.913982034692428e-06 6.921178897339559e-06 6.996877919065118e-06 7.271991014776864e-06 7.29089768720728e-06 7.40851777172522e-06 7.68060600428301e-06 8.08773816744975e-06 7.964233955851454e-06
6.065532970442477e-06 6.166081820461735e-06 5.91903000557981e-06 5.913816548091889e-06 5.93137866445874e-06 5.901513942124754e-06 5.948947793312935e-06 6.0334599610197035e-06 6.1707566459386815e-06 6.374784746640767e-06 6.323706343848329e-06 6.3023149533744226e-06 6.388591788109717e-06 6.382128382856856e-06 6.391435038261532e-06 6.307281700226105e-06 6.362802742829566e-06 6.453652989434021e-06 6.608112244478234e-06 6.621914952103749e-06 6.6302978267087474e-06 6.662395660311494e-06 6.694922418059141e-06 6.75987177266056e-06 6.86170722323309e-06 6.8650745570713164e-06 7.0007432835582135e-06 7.184122417857705e-06 7.227182555444538e-06 7.520627926163442e-06 7.4287270997213805e-06 7.269846391712302e-06 7.483967373458481e-06 7.501280878825354e-06 7.280944524960324e-06 7.287111309894875e-06 7.394985928393454e-06 7.423911364309712e-06 7.383072295563692e-06 7.216376512650556e-06 7.100601584970615e-06 6.915387513380033e-06 7.142657574358198e-06 7.143068285403478e-06 7.177364774621079e-06 7.1480039448259485e-06 7.073684178524262e-06 7.1795992532951e-06 7.0968148828252404e-06 7.0489642315665805e-06 7.189201591159557e-06 7.513029160618343e-06 7.524066730782272e-06 7.585115727284089e-06 7.873711600083812e-06 8.272116508638196e-06 8.130834218685045e-06
6.123000082249049e-06 6.175651535270074e-06 5.952118292946238e-06 5.924936837712886e-06 5.9263301219775385e-06 5.891381849518885e-06 5.948627854999638e-06 6.042496976691467e-06 6.19484408664041e-06 6.4027468116509366e-06 6.339517852034377e-06 6.362707784116471e-06 6.487274913025616e-06 6.479792830531098e-06 6.527714151389229e-06 6.489491808963437e-06 6.554083303035856e-06 6.72139047748146e-06 6.876022435642518e-06 6.891122107087277e-06 6.849133598550059e-06 6.857791293852036e-06 6.949113016571947e-06 6.982891627955866e-06 6.992891949629029e-06 6.95225647215652e-06 7.099284804862508e-06 7.236817960159144e-06 7.279516286015732e-06 7.441004417030417e-06 7.4251914492791095e-06 7.205341379953355e-06 7.411074250376251e-06 7.433049788048298e-06 7.255072971683217e-06 7.292138122117722e-06 7.397131208113175e-06 7.517246415302193e-06 7.491542123352135e-06 7.281772437830398e-06 7.206333128761353e-06 7.073705375168458e-06 7.309767116554533e-06 7.351769237104474e-06 7.371794462139251e-06 7.3478217596061936e-06 7.341413447938929e-06 7.410534437011265e-06 7.326733409483808e-06 7.247934344797867e-06 7.450595563512521e-06 7.802359928281696e-06 7.792337881609751e-06 7.813721017277958e-06 8.086799940261606e-06 8.458302318891801e-06 8.304207176625187e-06
6.205367613633792e-06 6.18673448954333e-06 6.031898034215523e-06 5.963667293059741e-06 5.976361314953087e-06 5.938784673919606e-06 6.005547821687972e-06 6.085864681925514e-06 6.2431484308498046e-06 6.440436440825806e-06 6.35515595979521e-06 6.42733532496315e-06 6.569746736474689e-06 6.576734948195219e-06 6.675024957240489e-06 6.699732309215497e-06 6.766688281808939e-06 6.97481931295273e-06 7.130130673145901e-06 7.151097795733253e-06 7.050826630214898e-06 7.046909677939932e-06 7.186334805406829e-06 7.158333196578176e-06 7.12136471654961e-06 7.043994690251239e-06 7.192088780507652e-06 7.2768718141164604e-06 7.324098128091559e-06 7.3500746141195136e-06 7.376061198646e-06 7.133971226900629e-06 7.297679219158733e-06 7.33639794022422e-06 7.231878184412028e-06 7.293990861224334e-06 7.41388945325128e-06 7.603169417278502e-06 7.587994492896299e-06 7.3787533881491924e-06 7.34266735095152e-06 7.262708285364372e-06 7.499357855444585e-06 7.573552723721048e-06 7.599775965729158e-06 7.582092626115182e-06 7.647878235161601e-06 7.689514692869066e-06 7.603436227072547e-06 7.544395023984894e-06 7.788248905149966e-06 8.134695699844154e-06 8.088077760706243e-06 8.076936023990437e-06 8.312451259535533e-06 8.646981064994166e-06 8.49232485336258e-06
6.303692376695237e-06 6.226403102557299e-06 6.164243729414299e-06 6.042928831358701e-06 6.0804263288241834e-06 6.042583234927115e-06 6.114048874339143e-06 6.1686512465096515e-06 6.31808095377971e-06 6.492774411987015e-06 6.378191708752991e-06 6.492468168472532e-06 6.637591735511214e-06 6.68029452221373e-06 6.842638838032677e-06 6.9246791773343765e-06 6.998116842748167e-06 7.203778265398178e-06 7.353023618050111e-06 7.382192785000204e-06 7.24742822299769e-06 7.221197333350832e-06 7.371791330343031e-06 7.289171516506635e-06 7.2538294456109825e-06 7.146473466097717e-06 7.273783797199211e-06 7.3284303946311394e-06 7.354895859390088e-06 7.2597930644894366e-06 7.296294280048121e-06 7.062583496962185e-06 7.1644292408671954e-06 7.242501678601023e-06 7.224886306325653e-06 7.296350274224496e-06 7.448705440527343e-06 7.68042269847993e-06 7.660936773445418e-06 7.488210671617136e-06 7.486874573710737e-06 7.47410839452286e-06 7.70282271801372e-06 7.795342528975275e-06 7.8636757254976e-06 7.85938344328846e-06 7.987508159083922e-06 7.998330058581447e-06 7.922126574538143e-06 7.931573438568456e-06 8.179401167556245e-06 8.489650977980264e-06 8.405806853319514e-06 8.352951601380057e-06 8.547868300097306e-06 8.840640554272747e-06 8.705501737572148e-06
